Throughput,bReadcount,bLatency,cReadcount,cLatency,dReadcount,dLatency,addedLatency
677.6766533616151,106786.0,11.381104938849662,209407.0,0.24546153662485018,279.0,154.06190681003585,0.0
929.1780490977682,27411.0,9.16922110777439,27542.0,0.24873706156177067,0.0,154.06190681003585,5.0
740.0828892835998,27310.0,7.81609185979555,27839.0,0.23769649304349139,0.0,154.06190681003585,10.0
674.782045399336,27376.0,6.89723416082972,27398.0,0.22538930338893717,0.0,154.06190681003585,15.0
641.0872840337212,27424.0,6.223800154410167,27441.0,0.21668235161610253,0.0,154.06190681003585,20.0
589.278663987413,27530.0,5.720847742549326,27392.0,0.2104944253772848,0.0,154.06190681003585,25.0
