baseline,ssdThroughput,addedLatency
8979.699898314086,9765.085816086568,0ms
8979.699898314086,6346.492566935504,0.5ms
8979.699898314086,4535.924782720194,1.0ms
8979.699898314086,3494.251213624144,1.5ms
