baseline,ssdThroughput,addedLatency
3343.5752762868833,7116.066968543845,0ms
3343.5752762868833,3937.8493701508487,0.5ms
3343.5752762868833,2623.3455106479655,1.0ms
3343.5752762868833,1978.1073404525694,1.5ms
3343.5752762868833,1578.2986514692104,2.0ms
