baseline,ssdThroughput,addedLatency
8188.304411104281,8055.601898490934,0ms
8188.304411104281,4013.4995857490285,0.5ms
8188.304411104281,2638.807730179927,1.0ms
8188.304411104281,2000.2889985473219,1.5ms
