baseline,ssdThroughput,addedLatency
5441.6178406785,6987.301561471267,0ms
5441.6178406785,3700.780353609476,0.5ms
5441.6178406785,2605.998754509093,1.0ms
5441.6178406785,1934.170263808758,1.5ms
