baseline,ssdThroughput,addedLatency
5827.376602308269,12118.22343594658,0ms
5827.376602308269,7141.415278904969,0.5ms
5827.376602308269,5033.8243643498145,1.0ms
5827.376602308269,3818.890247318866,1.5ms
5827.376602308269,3080.1703087470432,2.0ms
