baseline,ssdThroughput,addedLatency
1835.9841654322172,2823.617274471999,0ms
1835.9841654322172,1661.7442419295767,0.5ms
1835.9841654322172,1149.6599094415976,1.0ms
1835.9841654322172,888.0972189979874,1.5ms
