baseline,ssdThroughput,addedLatency
918.8424853522835,2902.4157208320066,0ms
918.8424853522835,1694.4189917404835,0.5ms
918.8424853522835,1152.5689604536267,1.0ms
918.8424853522835,913.4812128653108,1.5ms
918.8424853522835,719.6105237855214,2.0ms
918.8424853522835,619.605515402282,2.5ms
