baseline,ssdThroughput,addedLatency
1492.9870662810397,1673.8356220397684,0ms
1492.9870662810397,885.6778102683478,0.5ms
1492.9870662810397,620.0480738728296,1.0ms
1492.9870662810397,470.6889312314989,1.5ms
