baseline,ssdThroughput,addedLatency
9607.88760911844,12922.093891374367,0ms
9607.88760911844,10342.452849143852,0.5ms
9607.88760911844,7494.275964191725,1.0ms
9607.88760911844,5890.173680173043,1.5ms
9607.88760911844,4775.354449420015,2.0ms
