baseline,ssdThroughput,addedLatency
4839.716186719073,6699.510641991303,0ms
4839.716186719073,5046.0537698670305,0.5ms
4839.716186719073,3673.2977659226767,1.0ms
4839.716186719073,2936.6336295039005,1.5ms
4839.716186719073,2413.9402917817893,2.0ms
