baseline,ssdThroughput,addedLatency
1633.3582985018268,4805.268825147709,0ms
1633.3582985018268,3300.5222349651626,0.5ms
1633.3582985018268,2245.0925562419957,1.0ms
1633.3582985018268,1737.9379461016404,1.5ms
1633.3582985018268,1449.802444861296,2.0ms
1633.3582985018268,1241.0613609171644,2.5ms
1633.3582985018268,1079.7051495462467,3.0ms
