baseline,ssdThroughput,addedLatency
2674.374746319517,7640.590299104956,0ms
2674.374746319517,5779.780833297329,0.5ms
2674.374746319517,4233.615844845842,1.0ms
2674.374746319517,3250.8391788017075,1.5ms
2674.374746319517,2648.9406168493074,2.0ms
2674.374746319517,2375.5996442523497,2.5ms
2674.374746319517,2111.302236838115,3.0ms
