baseline,ssdThroughput,addedLatency
2809.7351818959237,7050.101153101724,0ms
2809.7351818959237,3932.4677265798823,0.5ms
2809.7351818959237,2562.2633196942857,1.0ms
2809.7351818959237,1923.4947679810766,1.5ms
2809.7351818959237,1556.6286327114797,2.0ms
