baseline,ssdThroughput,addedLatency
2906.2524598252253,7044.079477173818,0ms
2906.2524598252253,3789.3943173643397,0.5ms
2906.2524598252253,2578.817021245553,1.0ms
2906.2524598252253,1953.3132241316682,1.5ms
2906.2524598252253,1552.8837975221584,2.0ms
