baseline,ssdThroughput,addedLatency
3601.8518849436664,4933.788041607881,0ms
3601.8518849436664,3266.7621926735374,0.5ms
3601.8518849436664,2210.7453715634956,1.0ms
3601.8518849436664,1690.2241973210541,1.5ms
