baseline,ssdThroughput,addedLatency
850.4096802198928,2906.6964102920265,0ms
850.4096802198928,1777.3329449993782,0.5ms
850.4096802198928,1211.3290227786613,1.0ms
850.4096802198928,928.3873386186098,1.5ms
850.4096802198928,750.0030206751461,2.0ms
850.4096802198928,620.7676008547526,2.5ms
850.4096802198928,540.6425706492203,3.0ms
