baseline,ssdThroughput,addedLatency
2626.2543635098505,3371.8761963893853,0ms
2626.2543635098505,1064.3007032979488,0.5ms
2626.2543635098505,673.2422360591821,1.0ms
2626.2543635098505,501.85202478618294,1.5ms
