baseline,ssdThroughput,addedLatency
927.5371929786762,2157.450991141572,0ms
927.5371929786762,1441.2448383204653,0.5ms
927.5371929786762,1057.3949746443266,1.0ms
927.5371929786762,825.8747743429536,1.5ms
927.5371929786762,672.992796245348,2.0ms
927.5371929786762,583.0471113397647,2.5ms
