baseline,ssdThroughput,addedLatency
2522.4920277314177,6053.600662681864,0ms
2522.4920277314177,4849.9137847188,0.5ms
2522.4920277314177,3670.8003170062643,1.0ms
2522.4920277314177,2941.2462834909566,1.5ms
2522.4920277314177,2467.362536396826,2.0ms
2522.4920277314177,2237.390323967038,2.5ms
2522.4920277314177,1973.0097671164647,3.0ms
