baseline,ssdThroughput,addedLatency
1716.6078856326603,3910.766389927638,0ms
1716.6078856326603,1954.8851221217228,0.5ms
1716.6078856326603,1312.1781709405943,1.0ms
1716.6078856326603,964.3355040991704,1.5ms
1716.6078856326603,777.6195120725898,2.0ms
