baseline,ssdThroughput,addedLatency
5988.853020304882,11453.229314156431,0ms
5988.853020304882,7159.420277095364,0.5ms
5988.853020304882,5001.267417929764,1.0ms
5988.853020304882,3796.949047365779,1.5ms
5988.853020304882,3065.8258171098646,2.0ms
