baseline,ssdThroughput,addedLatency
8033.8294883009,9798.511197268423,0ms
8033.8294883009,6334.781654453401,0.5ms
8033.8294883009,4298.333858307609,1.0ms
8033.8294883009,3392.8370125678484,1.5ms
