baseline,ssdThroughput,addedLatency
4316.229252845892,5891.234340217955,0ms
4316.229252845892,5964.71287278811,0.5ms
4316.229252845892,6034.9136609947855,1.0ms
4316.229252845892,5636.084218753765,1.5ms
4316.229252845892,4830.97945162064,2.0ms
4316.229252845892,4198.224685188742,2.5ms
4316.229252845892,3717.718594724322,3.0ms
4316.229252845892,3340.78807342547,3.5ms
