baseline,ssdThroughput,addedLatency
3610.1249508153837,5234.48208939824,0ms
3610.1249508153837,2274.6846706532265,0.5ms
3610.1249508153837,1398.0870198989094,1.0ms
3610.1249508153837,1029.9654732635363,1.5ms
