baseline,ssdThroughput,addedLatency
7623.68296702878,13963.745269254063,0ms
7623.68296702878,10956.731089934778,0.5ms
7623.68296702878,8603.419462158361,1.0ms
7623.68296702878,6792.300586418535,1.5ms
7623.68296702878,5531.396552907303,2.0ms
7623.68296702878,4779.240272949173,2.5ms
